,warning id,project,bug_pattern,commit,last_commit_checked,?,bug pattern category,package,class,field,method,type,expr,idents,start_line,end_line,label (automatically determined),commit url,"commit url (of the version compared to, if closed)",code (if open),label,method_content
128,717,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.store.raw.data,org.apache.derby.impl.store.raw.data.PurgeOperation,recordIds,<init>,,recordIds,"recordIds,recordIds",97,97,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/store/raw/data/PurgeOperation.java#L97,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/store/raw/data/PurgeOperation.java,,open,
129,718,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.catalog.types,org.apache.derby.catalog.types.RoutineAliasInfo,parameterModes,<init>,,parameterModes,"parameterModes,parameterModes",177,177,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/RoutineAliasInfo.java#L177,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/RoutineAliasInfo.java,,close,
130,722,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.iapi.sql.dictionary,org.apache.derby.iapi.sql.dictionary.IndexLister,distinctIndexConglomerateNumbers,getDistinctIndexConglomerateNumbers,,distinctIndexConglomerateNumbers,distinctIndexConglomerateNumbers,145,145,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/IndexLister.java#L145,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/IndexLister.java,,close,"public	long[]		getDistinctIndexConglomerateNumbers()
					throws StandardException
	{
		if ( distinctIndexConglomerateNumbers == null ) { getAllIndexes(); }
		return	distinctIndexConglomerateNumbers;
	}"
131,726,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.compile,org.apache.derby.impl.sql.compile.ConstraintDefinitionNode,checkColumnReferences,setCheckColumnReferences,,checkColumnReferences,"checkColumnReferences,checkColumnReferences",487,487,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/compile/ConstraintDefinitionNode.java#L487,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/compile/ConstraintDefinitionNode.java,,unknown,"public void setCheckColumnReferences(int[] checkColumnReferences)
	{
		this.checkColumnReferences = checkColumnReferences;
	}"
132,737,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.compile,org.apache.derby.impl.sql.compile.UnaryOperatorNode,additionalArgs,init,,this.additionalArgs,"additionalArgs,methodNameOrAddedArgs",159,159,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/compile/UnaryOperatorNode.java#L159,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/compile/UnaryOperatorNode.java,,unknown,"public void init(
					Object	operand,
					Object		operatorOrOpType,
					Object		methodNameOrAddedArgs)
	{
		this.operand = (ValueNode) operand;
		if (operatorOrOpType instanceof String) {
		// then 2nd and 3rd params are operator and methodName,
		// respectively.
			this.operator = (String) operatorOrOpType;
			this.methodName = (String) methodNameOrAddedArgs;
			this.operatorType = -1;
		}
		else {
		// 2nd and 3rd params are operatorType and additional args,
		// respectively.
			if (SanityManager.DEBUG) {
				SanityManager.ASSERT(
					((operatorOrOpType instanceof Integer) &&
						((methodNameOrAddedArgs == null) ||
						(methodNameOrAddedArgs instanceof Object[]))),
					""Init params in UnaryOperator node have the "" +
					""wrong type."");
			}
			this.operatorType = ((Integer) operatorOrOpType).intValue();
			this.operator = UnaryOperators[this.operatorType];
			this.methodName = UnaryMethodNames[this.operatorType];
			this.resultInterfaceType = UnaryResultTypes[this.operatorType];
			this.receiverInterfaceType = UnaryArgTypes[this.operatorType];
			this.additionalArgs = (Object[])methodNameOrAddedArgs;
		}
	}"
133,742,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.compile,org.apache.derby.impl.sql.compile.Predicate,searchClauseHT,getSearchClauseHT,,searchClauseHT,searchClauseHT,852,852,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/compile/Predicate.java#L852,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/compile/Predicate.java,,unknown,"public Hashtable getSearchClauseHT() {
		return searchClauseHT;
	}"
134,750,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.store.raw.xact,org.apache.derby.impl.store.raw.xact.GlobalXactId,branch_id,getBranchQualifier,,branch_id,branch_id,161,161,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/store/raw/xact/GlobalXactId.java#L161,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/store/raw/xact/GlobalXactId.java,,open,"public byte[] getBranchQualifier()
    {
        return(branch_id);
    }"
135,775,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.iapi.error,org.apache.derby.iapi.error.StandardException,arguments,getArguments,,arguments,arguments,118,118,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/error/StandardException.java#L118,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/error/StandardException.java,,close,"public final Object[] getArguments()
	{
		return arguments;
	}"
136,777,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.compile,org.apache.derby.impl.sql.compile.ParseException,expectedTokenSequences,<init>,,expectedTokenSequences,"expectedTokenSequences,expectedTokenSequencesVal",55,55,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/compile/ParseException.java#L55,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/compile/ParseException.java,,open,
137,781,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.compile,org.apache.derby.impl.sql.compile.ResultColumnList$ColumnMapping,mapArray,<init>,,this.mapArray = mapArray;,,4419,4419,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/compile/ResultColumnList.java#L4419,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/compile/ResultColumnList.java,,open,
138,782,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.IndexSetChanger,indexDCOCIs,<init>,,indexDCOCIs,"indexDCOCIs,indexDCOCIs",128,128,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/IndexSetChanger.java#L128,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/IndexSetChanger.java,,open,
139,794,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.store.raw.data,org.apache.derby.impl.store.raw.data.CopyRowsOperation,recordIds,<init>,,recordIds,"recordIds,recordIds",90,90,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/store/raw/data/CopyRowsOperation.java#L90,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/store/raw/data/CopyRowsOperation.java,,open,
140,796,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.iapi.sql.dictionary,org.apache.derby.iapi.sql.dictionary.TriggerDescriptor,creationTimestamp,<init>,,creationTimestamp,"creationTimestamp,creationTimestamp",192,192,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/TriggerDescriptor.java#L192,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/TriggerDescriptor.java,,close,
141,801,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.client.am,org.apache.derby.client.am.Statement,generatedKeysColumnNames_,execute,,generatedKeysColumnNames_ = columnNames;,,1362,1362,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/client/org/apache/derby/client/am/Statement.java#L1362,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/client/org/apache/derby/client/am/Statement.java,,unknown,"public boolean execute(String sql) throws SQLException {
        try
        {
            synchronized (connection_) {
                if (agent_.loggingEnabled()) {
                    agent_.logWriter_.traceEntry(this, ""execute"", sql);
                }
                boolean b = executeX(sql);
                if (agent_.loggingEnabled()) {
                    agent_.logWriter_.traceExit(this, ""execute"", b);
                }
                return b;
            }
        }
        catch ( SqlException se )
        {
            throw se.getSQLException();
        }
    }"
142,803,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.catalog.types,org.apache.derby.catalog.types.IndexDescriptorImpl,baseColumnPositions,setBaseColumnPositions,,baseColumnPositions,"baseColumnPositions,baseColumnPositions",191,191,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/IndexDescriptorImpl.java#L191,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/IndexDescriptorImpl.java,,close,"public void		setBaseColumnPositions(int[] baseColumnPositions)
	{
		this.baseColumnPositions = baseColumnPositions;
	}"
143,805,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.tools.ij,org.apache.derby.impl.tools.ij.ijResultSetResult,displayColumns,getColumnDisplayList,,displayColumns,displayColumns,76,76,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/tools/org/apache/derby/impl/tools/ij/ijResultSetResult.java#L76,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/tools/org/apache/derby/impl/tools/ij/ijResultSetResult.java,,close,public int[] getColumnDisplayList() { return displayColumns; }
144,806,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.store.raw.data,org.apache.derby.impl.store.raw.data.RawField,data,getData,,data,data,33,33,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/store/raw/data/RawField.java#L33,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/store/raw/data/RawField.java,,open,"public byte[] getData() {
		return data;
	}"
145,807,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.catalog.types,org.apache.derby.catalog.types.DefaultInfoImpl,referencedColumnNames,getReferencedColumnNames,,referencedColumnNames,referencedColumnNames,119,119,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/DefaultInfoImpl.java#L119,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/DefaultInfoImpl.java,,close,"public String[] getReferencedColumnNames()
	{
		return referencedColumnNames;
	}"
146,814,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.iapi.sql.dictionary,org.apache.derby.iapi.sql.dictionary.SPSDescriptor,compileTime,<init>,,compileTime,"compileTime,compileTime",221,221,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java#L221,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java,,close,
147,828,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.BaseActivation,autoGeneratedKeysColumnNames,setAutoGeneratedKeysResultsetInfo,,autoGeneratedKeysColumnNames = columnNames;,,647,647,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/BaseActivation.java#L647,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/BaseActivation.java,,close,"public void setAutoGeneratedKeysResultsetInfo(int[] columnIndexes, String[] columnNames)
	{
		autoGeneratedKeysResultSetMode = true;
		autoGeneratedKeysColumnIndexes = columnIndexes;
		autoGeneratedKeysColumnNames = columnNames;
	}"
148,831,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.IndexSetChanger,indexSCOCIs,<init>,,indexSCOCIs,"indexSCOCIs,indexSCOCIs",127,127,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/IndexSetChanger.java#L127,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/IndexSetChanger.java,,open,
149,842,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.iapi.services.io,org.apache.derby.iapi.services.io.FormatableArrayHolder,array,setArray,,array,"array,array",92,92,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/services/io/FormatableArrayHolder.java#L92,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/services/io/FormatableArrayHolder.java,,close,"public void setArray(Object[] array)
	{
		if (SanityManager.DEBUG)
		{
			SanityManager.ASSERT(array != null, 
					""array input to setArray() is null, code can't handle this."");
		}

		this.array = array;
	}"
150,849,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.UpdatableVTIConstantAction,changedColumnIds,<init>,,changedColumnIds,"changedColumnIds,changedColumnIds",87,87,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/UpdatableVTIConstantAction.java#L87,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/UpdatableVTIConstantAction.java,,open,
151,851,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.compile,org.apache.derby.impl.sql.compile.ResultColumnList$ColumnMapping,cloneMap,<init>,,this.cloneMap = cloneMap;,,4420,4420,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/compile/ResultColumnList.java#L4420,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/compile/ResultColumnList.java,,open,
152,854,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql,org.apache.derby.impl.sql.GenericPreparedStatement,savedObjects,getSavedObjects,,return	savedObjects;,,713,713,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/GenericPreparedStatement.java#L713,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/GenericPreparedStatement.java,,close,"public	final Object[]	getSavedObjects()
	{
		return	savedObjects;
	}"
153,867,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.catalog,org.apache.derby.impl.sql.catalog.DDColumnDependableFinder,columnBitMap,getColumnBitMap,,columnBitMap,columnBitMap,93,93,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/catalog/DDColumnDependableFinder.java#L93,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/catalog/DDColumnDependableFinder.java,,open,"public 	byte[]	getColumnBitMap()
	{
		return columnBitMap;
	}"
154,870,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.catalog.types,org.apache.derby.catalog.types.IndexDescriptorImpl,baseColumnPositions,<init>,,baseColumnPositions,"baseColumnPositions,baseColumnPositions",101,101,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/IndexDescriptorImpl.java#L101,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/IndexDescriptorImpl.java,,close,
155,871,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql,org.apache.derby.impl.sql.GenericPreparedStatement,paramTypeDescriptors,getParameterTypes,,return paramTypeDescriptors;,,492,492,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/GenericPreparedStatement.java#L492,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/GenericPreparedStatement.java,,close,"public DataTypeDescriptor[]	getParameterTypes()	{
		return paramTypeDescriptors;
	}"
156,872,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.client.net,org.apache.derby.client.net.NetConnection,targetPublicKey_,getTargetPublicKey,,return targetPublicKey_;,,1635,1635,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/client/org/apache/derby/client/net/NetConnection.java#L1635,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/client/org/apache/derby/client/net/NetConnection.java,,close,"public byte[] getTargetPublicKey() {
        return targetPublicKey_;
    }"
157,877,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.tools.ij,org.apache.derby.impl.tools.ij.utilMain,ignoreErrors,<init>,,ignoreErrors,"ignoreErrors,ignoreErrors",142,142,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/tools/org/apache/derby/impl/tools/ij/utilMain.java#L142,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/tools/org/apache/derby/impl/tools/ij/utilMain.java,,close,
158,880,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.iapi.sql.dictionary,org.apache.derby.iapi.sql.dictionary.IndexLister,indexNames,getDistinctIndexNames,,indexNames,indexNames,159,159,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/IndexLister.java#L159,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/IndexLister.java,,close,"public	String[]		getDistinctIndexNames()	throws StandardException
	{
		if ( indexNames == null ) { getAllIndexes(); }
		return	indexNames;
	}"
159,885,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.FKInfo,colArray,<init>,,colArray,"colArray,colArray",144,144,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/FKInfo.java#L144,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/FKInfo.java,,close,
160,887,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql,org.apache.derby.impl.sql.CursorInfo,updateColumns,<init>,,this.updateColumns,"updateColumns,updateColumns",85,85,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/CursorInfo.java#L85,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/CursorInfo.java,,close,
161,891,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql,org.apache.derby.impl.sql.GenericPreparedStatement,endCompileTimestamp,getEndCompileTimestamp,,return endCompileTimestamp;,,585,585,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/GenericPreparedStatement.java#L585,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/GenericPreparedStatement.java,,close,"public Timestamp getEndCompileTimestamp()
	{
		return endCompileTimestamp;
	}"
162,892,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.TablePrivilegeInfo,actionAllowed,<init>,,actionAllowed,"actionAllowed,actionAllowed",75,75,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/TablePrivilegeInfo.java#L75,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/TablePrivilegeInfo.java,,close,
163,897,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.iapi.sql.dictionary,org.apache.derby.iapi.sql.dictionary.StatisticsDescriptor,statUpdateTime,getUpdateTimestamp,,statUpdateTime,statUpdateTime,75,75,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/StatisticsDescriptor.java#L75,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/StatisticsDescriptor.java,,close,public Timestamp getUpdateTimestamp() { return statUpdateTime; }
164,903,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.catalog.types,org.apache.derby.catalog.types.IndexDescriptorImpl,isAscending,setIsAscending,,isAscending,"isAscending,isAscending",197,197,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/IndexDescriptorImpl.java#L197,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/IndexDescriptorImpl.java,,close,"public void		setIsAscending(boolean[] isAscending)
	{
		this.isAscending = isAscending;
	}"
165,909,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.tools.ij,org.apache.derby.impl.tools.ij.ijResultSetResult,columnWidths,<init>,,columnWidths,"columnWidths,widths",67,67,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/tools/org/apache/derby/impl/tools/ij/ijResultSetResult.java#L67,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/tools/org/apache/derby/impl/tools/ij/ijResultSetResult.java,,close,
166,910,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.IndexSetChanger,indexCIDS,<init>,,indexCIDS,"indexCIDS,indexCIDS",126,126,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/IndexSetChanger.java#L126,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/IndexSetChanger.java,,open,
167,918,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.client.am,org.apache.derby.client.am.EncryptionManager,secKey_,setSecKey,,secKey,"secKey,secKey_",496,496,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/client/org/apache/derby/client/am/EncryptionManager.java#L496,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/client/org/apache/derby/client/am/EncryptionManager.java,,open,"public void setSecKey(byte[] secKey) {
        secKey_ = secKey;
    }"
168,920,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.catalog.types,org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl,referencedColumns,getReferencedColumnPositions,,referencedColumns,referencedColumns,110,110,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java#L110,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java,,close,"public int[] getReferencedColumnPositions()
	{
		return referencedColumns;
	}"
169,924,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.compile,org.apache.derby.impl.sql.compile.CreateIndexNode,boundColumnIDs,getKeyColumnIDs,,boundColumnIDs,boundColumnIDs,134,134,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/compile/CreateIndexNode.java#L134,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/compile/CreateIndexNode.java,,open,public	int[]				getKeyColumnIDs() { return boundColumnIDs; }
170,932,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.InternalTriggerExecutionContext,changedColNames,<init>,,changedColNames,"changedColNames,changedColNames",155,155,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/InternalTriggerExecutionContext.java#L155,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/InternalTriggerExecutionContext.java,,open,
